season,driver,race_name,round,circuit_type,team,finishing_position,race_status,avg_race_pace,clean_air_avg_race_pace,grid_avg_race_pace,pace_delta_to_grid,pace_zscore_vs_grid,pace_score_vs_grid,pace_score_0_100,top_speed,cornering_speed,top_speed_rank,corner_speed_rank,drag_index,avg_stint_length,stints_soft,stints_medium,stints_hard,deg_soft_slope,deg_medium_slope,deg_hard_slope,dropoff_soft,dropoff_medium,dropoff_hard,avg_throttle_pct,avg_speed,traffic_lap_pct,avg_interval_to_car_ahead,clean_air_pace_advantage
2024,GAS,Catalunya,3,Permanent,Alpine,13.0,Lapped,81.16412307692308,80.53579897435898,81.37825310897435,-0.21413003205127268,-0.27586349132860766,0.27586349132860766,55.00000000000001,337.0,27.666666666666668,3.0,5.0,-2.0,21.666666666666668,1,1,1,0.2019175824175872,-0.1206882608695654,-0.113166666666664,4.334000000000003,-17.24300000000001,-15.694999999999991,71.78602830819537,220.99640442441313,0.24615384615384617,6.606875,-0.6283241025640933
2024,GAS,Melbourne,3,Street,Alpine,13.0,Lapped,85.09807142857143,84.20875,84.33939066056288,0.7586807680085457,1.013221134132531,-1.013221134132531,15.789473684210531,337.0,9.666666666666666,3.0,13.0,-10.0,18.666666666666668,0,1,2,,0.777698529411764,0.474780063938621,,33.138999999999996,23.676999999999992,71.82728570391399,221.27368029540457,0.6607142857142857,7.8063125,-0.889321428571435
2024,HAM,Catalunya,3,Permanent,Mercedes,18.0,Retired,80.51655384615383,79.80231333333333,81.37825310897435,-0.8616992628205224,-1.1101262389015927,1.1101262389015927,85.0,331.0,0.0,12.0,18.0,-6.0,21.666666666666668,2,1,0,0.011104390175042056,-0.104546398046401,,-5.890500000000003,-14.182999999999993,,68.53853363440632,213.99275967367848,0.676923076923077,3.404387332259796,-0.7142405128204956
2024,HAM,Melbourne,3,Street,Mercedes,18.0,Retired,84.62414285714286,88.164,84.33939066056288,0.28475219657997286,0.3802876726700415,-0.3802876726700415,42.10526315789473,331.0,39.5,12.0,2.0,10.0,7.0,1,0,1,1.840571428571421,,-0.3562619047619025,12.802999999999995,,-4.022999999999996,72.09529844309087,220.78907239395016,0.9285714285714286,1.7567291666666667,3.5398571428571444
2024,HUL,Catalunya,3,Permanent,Haas,9.0,Finished,81.33033846153846,81.77944797178131,81.37825310897435,-0.04791464743588847,-0.06172838905790914,0.06172838905790914,44.99999999999999,336.0,29.666666666666668,4.0,3.0,1.0,21.666666666666668,1,1,1,0.2632363636363655,-0.1248745299145308,-0.1310755336617376,5.393000000000001,-15.852999999999994,-18.32799999999999,70.67058895752967,222.54793539876079,0.5230769230769231,2.98416830700164,0.44910951024284884
2024,HUL,Melbourne,3,Street,Haas,9.0,Finished,84.81536842105264,86.0775111111111,84.33939066056288,0.47597776048975504,0.6356701614714709,-0.6356701614714709,21.052631578947366,336.0,3.6666666666666665,4.0,18.0,-14.0,19.0,0,1,2,,0.2084241486068102,0.6113807341315968,,9.36,25.861500000000007,70.78054054142433,222.60358965602921,0.543859649122807,3.6056311392914657,1.2621426900584538
2024,LEC,Catalunya,3,Permanent,Ferrari,2.0,Finished,80.57712307692309,80.37949518422754,81.37825310897435,-0.8011300320512618,-1.0320949636664798,1.0320949636664798,80.0,332.0,18.333333333333332,8.0,12.0,-4.0,21.666666666666668,2,1,0,-0.09065594792316595,-0.1348468379446646,,-6.805500000000002,-14.701000000000008,,76.53742448681548,226.7290546490285,0.4461538461538462,3.601276887871854,-0.19762789269555014
2024,LEC,Melbourne,3,Street,Ferrari,2.0,Finished,83.13489473684211,81.95229015084294,84.33939066056288,-1.2044959237207706,-1.6086090189077036,1.6086090189077036,89.47368421052632,332.0,18.333333333333332,8.0,6.0,2.0,19.0,0,1,2,,1.1038690476190494,0.08998705685618805,,13.022000000000006,15.072500000000005,76.63517033039524,226.70903985038998,0.3333333333333333,4.248,-1.1826045859991723
2024,MAG,Catalunya,3,Permanent,Haas,10.0,Lapped,82.25596875,83.38205032467533,81.37825310897435,0.8777156410256453,1.1307601218174026,-1.1307601218174026,15.000000000000002,338.0,23.0,2.0,9.0,-7.0,21.333333333333332,1,1,1,0.1905333333333251,-0.1947421052631552,-0.0865630630630603,3.01100000000001,-15.189999999999998,-25.997,71.37750981672781,222.69785063983812,0.765625,1.8124278752436647,1.1260815746753394
2024,MAG,Melbourne,3,Street,Haas,10.0,Lapped,84.56173214285714,88.14414909090908,84.33939066056288,0.22234148229425443,0.2969379195497875,-0.2969379195497875,52.63157894736843,338.0,14.666666666666666,2.0,8.0,-6.0,18.666666666666668,0,1,2,,2.002399999999995,0.1464561575622442,,13.696999999999989,15.614000000000004,71.31470897772236,222.57583229766482,0.7678571428571429,1.870269230769231,3.582416948051943
2024,NOR,Catalunya,3,Permanent,McLaren,3.0,Finished,80.2845076923077,79.83136711915535,81.37825310897435,-1.0937454166666498,-1.409071050781321,1.409071050781321,90.0,324.0,13.666666666666666,18.0,16.0,2.0,21.666666666666668,2,1,0,-0.09148456516785786,-0.1587586956521708,,-6.237000000000002,-14.686999999999998,,72.1611479917935,226.02958201063336,0.5538461538461539,3.1157142857142865,-0.45314057315235345
2024,NOR,Melbourne,3,Street,McLaren,3.0,Finished,83.20987719298245,84.54466213450293,84.33939066056288,-1.1295134675804377,-1.5084696553517065,1.5084696553517065,84.21052631578947,324.0,13.666666666666666,18.0,12.0,6.0,19.0,0,1,2,,0.5146318681318699,0.1540042412214548,,14.915999999999997,15.948500000000003,72.26313825683991,225.94997377508113,0.47368421052631576,3.7314729344729347,1.334784941520482
2024,OCO,Catalunya,3,Permanent,Alpine,16.0,Lapped,81.30240000000002,81.75211375291376,81.37825310897435,-0.07585310897432862,-0.09772147918409313,0.09772147918409313,50.0,335.0,0.0,5.0,18.0,-13.0,21.666666666666668,1,1,1,0.2390384615384627,-0.0768808695652169,-0.1284729064039408,4.670000000000002,-13.147999999999996,-17.009,71.77481822329827,220.51233833122853,0.5076923076923077,3.743751984126984,0.4497137529137376
2024,OCO,Melbourne,3,Street,Alpine,16.0,Lapped,85.43819642857143,95.73630408163267,84.33939066056288,1.0988057680085461,1.4674594024247698,-1.4674594024247698,0.0,335.0,2.75,5.0,19.0,-14.0,14.0,0,1,3,,1.0573809523809508,1.104209208384205,,13.267999999999986,16.099666666666668,71.77959466948191,220.63116371004168,0.8571428571428571,1.795158218864469,10.298107653061237
2024,PER,Catalunya,3,Permanent,Red Bull,5.0,Finished,81.09440000000001,81.54260677655678,81.37825310897435,-0.28385310897434124,-0.36568765677572834,0.36568765677572834,60.0,339.0,24.5,1.0,7.0,-6.0,16.25,3,1,0,-0.1153144498690149,-0.2009473684210507,,-9.411666666666667,-13.287999999999997,,71.46460112048659,223.10419421744663,0.5384615384615384,4.527925653594772,0.44820677655677343
2024,PER,Melbourne,3,Street,Red Bull,5.0,Finished,84.04778947368422,83.57551578947368,84.33939066056288,-0.29160118687866543,-0.38943452601169076,0.38943452601169076,63.1578947368421,339.0,7.0,1.0,15.0,-14.0,19.0,0,1,2,,0.5150549450549482,0.19111705251270522,,15.311999999999998,22.8005,71.91377161720587,223.8944472893525,0.3684210526315789,6.29895843045843,-0.47227368421053484
2024,PIA,Catalunya,3,Permanent,McLaren,4.0,Finished,80.72175384615386,80.2824669365722,81.37825310897435,-0.6564992628204891,-0.8457672983159717,0.8457672983159717,65.0,330.0,14.333333333333334,15.0,14.0,1.0,21.666666666666668,2,1,0,-0.07039473684210616,-0.13938923076923,,-6.534000000000008,-15.012,,70.86647287548239,224.46442029045315,0.36923076923076925,5.81009,-0.4392869095816536
2024,PIA,Melbourne,3,Street,McLaren,4.0,Finished,83.71187719298246,85.87551620648259,84.33939066056288,-0.6275134675804281,-0.8380466911982102,0.8380466911982102,68.42105263157895,330.0,14.333333333333334,15.0,9.0,6.0,19.0,0,1,2,,1.138976190476195,0.3194241145132017,,13.269000000000004,23.207499999999996,71.07335987151833,224.70049351723387,0.5964912280701754,4.517637573099416,2.1636390135001307
