season,race_name,round,circuit_type,team,driver,stint_index,compound,start_lap,end_lap,stint_length_laps,pit_ended_stint,avg_laptime,best_laptime,delta_laptime_first_to_last,laptime_slope_per_lap,avg_throttle_pct,avg_speed,max_speed,min_corner_speed,laps_in_traffic,traffic_lap_pct,avg_interval_to_car_ahead,clean_air_avg_laptime
2024,Mexico City,20,Permanent,McLaren,NOR,2,HARD,31,71,41,False,80.90978048780488,79.691,-19.536,-0.09020871080139145,55.29233936469763,188.64230936429882,354.0,0.0,6,0.14634146341463414,4.837829268292683,81.02868571428571
2024,Mexico City,20,Permanent,McLaren,PIA,1,MEDIUM,2,39,38,True,89.05842105263157,82.231,-52.98200000000001,-0.8277907867381566,48.70876243484167,171.33389803687163,361.0,23.0,32,0.8421052631578947,1.7838684210526314,82.92450000000001
2024,Mexico City,20,Permanent,McLaren,PIA,2,HARD,40,71,32,False,81.34578125,80.064,-18.187999999999988,-0.133270344574779,55.30620515872739,188.01095881783306,355.0,0.0,13,0.40625,4.13096875,80.46715789473686
2024,Mexico City,20,Permanent,Mercedes,HAM,1,MEDIUM,2,28,27,True,91.81107407407409,81.998,-51.41499999999999,-1.5804206349206364,49.328650544609346,165.98591320778738,348.0,29.0,22,0.8148148148148148,1.9739629629629634,95.0042
2024,Mexico City,20,Permanent,Mercedes,HAM,2,HARD,29,71,43,False,81.61502325581395,80.371,-20.702000000000012,-0.08145288432497827,56.23059226400082,187.04889808286097,359.0,0.0,31,0.7209302325581395,4.657558139534884,80.95875
2024,Mexico City,20,Permanent,Mercedes,RUS,1,MEDIUM,2,31,30,True,90.58956666666664,82.04,-52.444,-1.3211379310344833,49.025746621639044,168.33759749646737,352.0,30.0,10,0.3333333333333333,4.4998,90.2696
2024,Mexico City,20,Permanent,Mercedes,RUS,2,HARD,32,71,40,False,81.792925,80.731,-21.02300000000001,-0.07980103189493505,58.26039836963519,186.6405594579263,359.0,0.0,5,0.125,18.140717948717946,81.23362857142858
2024,Mexico City,20,Permanent,RB,LAW,1,HARD,2,39,38,True,89.53681578947366,82.693,-52.06099999999999,-0.8159418973629522,53.14230205159809,170.19153074573643,350.0,31.0,34,0.8947368421052632,2.3004736842105267,83.03425
2024,Mexico City,20,Permanent,RB,LAW,2,MEDIUM,40,65,26,True,83.08057692307692,81.302,-12.74799999999999,-0.11131931623931679,58.661330257025114,183.47935094761078,349.0,0.0,25,0.9615384615384616,1.4043846153846151,82.777
2024,Mexico City,20,Permanent,RB,LAW,3,SOFT,66,70,5,False,87.36720000000001,79.502,-23.89999999999999,-4.544499999999988,56.667044985335124,174.7807370422573,354.0,0.0,3,0.6,2.384,94.209
2024,Mexico City,20,Permanent,Red Bull,PER,1,HARD,2,20,19,True,95.57136842105263,82.367,-47.459,-2.718326315789474,44.19935336081236,159.1327607837045,354.0,30.0,17,0.8947368421052632,1.2862105263157897,87.138
2024,Mexico City,20,Permanent,Red Bull,PER,2,MEDIUM,21,43,23,True,84.29539130434782,81.659,-19.183000000000007,-0.1107332015810294,54.25583688286105,180.46529478521808,335.0,0.0,13,0.5652173913043478,6.470739130434782,85.2732
2024,Mexico City,20,Permanent,Red Bull,PER,3,MEDIUM,44,68,25,True,82.70667999999999,80.97,-14.358000000000004,-0.07608923076923257,55.09640820068003,184.37641132129147,349.0,0.0,10,0.4,6.41268,82.23213333333332
2024,Mexico City,20,Permanent,Red Bull,PER,4,SOFT,69,70,2,False,89.713,79.209,-21.007999999999996,-21.007999999999992,58.64051436851379,169.5391305838446,327.0,0.0,0,0.0,13.9255,89.713
2024,Mexico City,20,Permanent,Red Bull,VER,1,MEDIUM,2,26,25,True,92.26612000000002,81.442,-52.69699999999999,-1.8810530769230769,47.82777458310878,165.2478482423855,346.0,30.0,16,0.64,2.22588,82.75833333333334
2024,Mexico City,20,Permanent,Red Bull,VER,2,HARD,27,71,45,False,82.30324444444445,80.872,-40.328,-0.13629104084321325,56.15533486281661,185.4360000549045,356.0,0.0,11,0.24444444444444444,8.321977777777779,82.40911764705884
2024,Mexico City,20,Permanent,Sauber,BOT,1,HARD,2,49,48,True,88.20289583333333,82.879,-51.99199999999999,-0.5289218953538871,50.93777830000723,173.29990804816916,355.0,30.0,35,0.7291666666666666,2.242625,91.08284615384613
2024,Mexico City,20,Permanent,Sauber,BOT,2,MEDIUM,50,70,21,False,82.55919047619048,81.085,-18.186999999999998,-0.21168571428571448,58.4639497670622,185.82665431473495,324.0,0.0,1,0.047619047619047616,12.239761904761906,82.4996
2024,Mexico City,20,Permanent,Sauber,ZHO,1,HARD,2,43,42,True,89.18183333333334,82.904,-50.18799999999999,-0.6559453042703173,49.25390710779109,171.53373469664857,356.0,24.0,35,0.8333333333333334,2.0592857142857146,83.45114285714286
2024,Mexico City,20,Permanent,Sauber,ZHO,2,MEDIUM,44,70,27,False,82.94637037037036,81.553,-20.230000000000004,-0.14994139194139378,55.263814138047444,184.49600163948958,348.0,0.0,6,0.2222222222222222,8.157148148148147,83.21128571428572
2024,Mexico City,20,Permanent,Williams,COL,1,HARD,2,47,46,True,88.30704347826088,82.551,-50.38300000000001,-0.5784076472402092,48.10923686036102,172.92709146421208,353.0,22.0,33,0.717391304347826,2.193108695652174,83.28176923076923
2024,Mexico City,20,Permanent,Williams,COL,2,MEDIUM,48,70,23,False,82.29108695652174,80.09,-21.322000000000003,-0.18120158102766923,54.76946056681839,185.17315816781684,352.0,0.0,14,0.6086956521739131,3.5558695652173924,83.27666666666667
2024,Miami,6,Street,Alpine,GAS,1,MEDIUM,2,12,11,True,94.67036363636362,93.789,4.717999999999989,0.2587272727272698,62.91757957012885,204.1061343143555,348.0,60.0,10,0.9090909090909091,0.8647,94.498
2024,Miami,6,Street,Alpine,GAS,2,HARD,13,57,45,False,96.66895555555556,92.055,-15.593999999999994,-0.18103069828722035,61.321036265543015,199.28251156390263,351.0,0.0,30,0.6666666666666666,2.028577777777778,95.02660000000002
2024,Miami,6,Street,Alpine,OCO,1,MEDIUM,2,22,21,True,94.58261904761905,93.545,6.918999999999997,0.07523636363636459,64.78007504114349,203.48921453519284,345.0,56.0,20,0.9523809523809523,1.4185238095238095,102.357
2024,Miami,6,Street,Alpine,OCO,2,HARD,23,57,35,False,97.13297142857144,92.037,-19.461,-0.48117366946778706,62.68290786844344,198.12164177551406,343.0,0.0,33,0.9428571428571428,1.7332571428571428,93.4065
2024,Miami,6,Street,Aston Martin,ALO,1,HARD,2,22,21,True,94.77347619047619,93.751,6.822000000000003,0.0955441558441576,60.191763055157075,202.80666767409178,342.0,50.0,18,0.8571428571428571,1.5930952380952381,96.90333333333335
2024,Miami,6,Street,Aston Martin,ALO,2,MEDIUM,23,57,35,False,96.96331428571428,91.727,-16.778999999999996,-0.4808971988795527,58.23190193016175,198.05918364517356,351.0,0.0,26,0.7428571428571429,1.7886969696969697,94.21388888888889
2024,Miami,6,Street,Aston Martin,STR,1,MEDIUM,2,11,10,True,94.7882,93.768,5.677000000000007,0.31105454545454575,59.35322076099139,202.79675559573886,349.0,56.0,10,1.0,0.6601000000000001,
2024,Miami,6,Street,Aston Martin,STR,2,HARD,12,28,17,True,96.90623529411765,93.362,6.4609999999999985,0.2220955882352951,60.16608274797301,198.50510734845685,337.0,0.0,14,0.8235294117647058,2.6947058823529413,102.272
2024,Miami,6,Street,Aston Martin,STR,3,MEDIUM,29,57,29,False,96.47437931034483,91.588,-45.68899999999999,-0.7243852216748791,57.78584019834556,198.7655205611913,356.0,0.0,27,0.9310344827586207,1.149392857142857,93.57849999999999
2024,Miami,6,Street,Ferrari,LEC,1,MEDIUM,2,19,18,True,93.47822222222221,92.689,4.922000000000011,0.05665015479876414,65.15058075481092,205.22317905836405,334.0,53.0,18,1.0,0.6743888888888888,
2024,Miami,6,Street,Ferrari,LEC,2,HARD,20,57,38,False,96.88134210526316,91.084,-14.783000000000001,-0.42983685304738223,63.57872136069318,198.6384850146916,329.0,0.0,33,0.868421052631579,2.675945945945946,95.453
2024,Miami,6,Street,Ferrari,SAI,1,MEDIUM,2,27,26,True,93.77957692307692,92.455,4.292000000000002,0.09404341880341717,65.20698091583438,204.64428915784555,347.0,40.0,25,0.9615384615384616,1.4560384615384616,107.406
2024,Miami,6,Street,Ferrari,SAI,2,HARD,28,57,30,False,97.52599999999998,90.928,-25.781000000000006,-1.0053935483870966,62.41043140132016,197.13627947882358,344.0,0.0,16,0.5333333333333333,2.329862068965517,91.54942857142858
2024,Miami,6,Street,Haas,HUL,1,MEDIUM,2,12,11,True,94.84863636363637,93.561,6.481999999999999,0.37720000000000464,62.2773877290472,202.96017151562552,339.0,58.0,9,0.8181818181818182,2.0015454545454543,94.215
2024,Miami,6,Street,Haas,HUL,2,HARD,13,28,16,True,96.95806250000001,92.922,6.834000000000003,0.3042250000000009,60.50393506733038,199.05866733005075,339.0,0.0,8,0.5,3.5746875,95.324
2024,Miami,6,Street,Haas,HUL,3,MEDIUM,29,57,29,False,96.40834482758619,91.941,-45.798000000000016,-0.7295743842364546,59.04593411930229,199.44281976809899,349.0,0.0,26,0.896551724137931,1.478896551724138,97.827
2024,Miami,6,Street,Haas,MAG,1,HARD,2,22,21,True,95.04071428571429,93.856,7.599000000000004,0.06746883116883276,61.222027414415486,202.75717707364365,348.0,45.0,10,0.47619047619047616,2.8073333333333332,95.13318181818182
2024,Miami,6,Street,Haas,MAG,2,MEDIUM,23,28,6,True,104.831,93.148,37.338999999999984,5.3879428571428445,54.313715392779564,183.77718579414667,346.0,0.0,5,0.8333333333333334,4.452333333333333,146.123
2024,Miami,6,Street,Haas,MAG,3,MEDIUM,29,31,3,True,116.30166666666668,100.373,-44.89,-22.444999999999983,49.70909814942803,165.90206516741057,320.0,0.0,0,0.0,28.641666666666666,116.30166666666668
2024,Miami,6,Street,Haas,MAG,4,MEDIUM,32,57,26,False,93.30342307692308,91.774,-21.951999999999998,-0.16126393162393157,63.481965938909035,206.37546181511993,344.0,0.0,13,0.5,5.713807692307691,93.9336923076923
2024,Miami,6,Street,McLaren,NOR,1,MEDIUM,2,29,28,True,94.95442857142855,91.982,39.165000000000006,0.2975068418171901,59.4130216527395,202.00977918235552,344.0,41.0,21,0.75,2.050814814814815,94.56371428571428
2024,Miami,6,Street,McLaren,NOR,2,HARD,30,57,28,False,96.15117857142856,90.98,-46.43999999999998,-0.9368590585659533,58.156077731763816,199.99005647877772,321.0,0.0,28,1.0,0.0,
2024,Miami,6,Street,McLaren,PIA,1,MEDIUM,2,27,26,True,93.70269230769229,92.453,4.775000000000006,0.10156239316239077,62.35232140751752,204.83580003165716,340.0,51.0,19,0.7307692307692307,2.2159615384615385,94.93542857142857
2024,Miami,6,Street,McLaren,PIA,2,HARD,28,40,13,True,106.42153846153846,91.372,-14.683999999999997,-3.4426098901098863,49.90243736387517,180.85428299784851,339.0,0.0,13,1.0,1.0427692307692307,
2024,Miami,6,Street,McLaren,PIA,3,MEDIUM,41,57,17,False,93.11964705882353,90.634,-21.572999999999993,-0.32847058823529496,60.09725488889353,206.06135304232075,352.0,0.0,13,0.7647058823529411,1.779235294117647,96.438
2024,Miami,6,Street,Mercedes,HAM,1,HARD,2,26,25,True,94.60624,92.852,4.083000000000013,0.10499307692307672,62.40680208707999,203.6443396668839,343.0,39.0,11,0.44,5.032478260869565,93.96535714285713
2024,Miami,6,Street,Mercedes,HAM,2,MEDIUM,27,57,31,False,96.81874193548387,91.233,-14.340999999999994,-0.7828665322580642,57.90599137578356,198.56610077770688,350.0,0.0,27,0.8709677419354839,1.4331000000000003,108.04050000000001
2024,Miami,6,Street,Mercedes,RUS,1,MEDIUM,2,24,23,True,94.74439130434781,93.326,3.674999999999997,0.16229051383399243,61.16058424733705,202.76279017538803,348.0,56.0,20,0.8695652173913043,1.672181818181818,98.90233333333333
2024,Miami,6,Street,Mercedes,RUS,2,HARD,25,57,33,False,97.08839393939394,91.921,-14.698999999999998,-0.5793693181818165,58.967654028491125,198.2682654387573,345.0,0.0,19,0.5757575757575758,2.91103125,92.377
2024,Miami,6,Street,RB,RIC,1,HARD,2,28,27,True,95.58496296296298,93.215,17.836,0.1659902319902303,61.41724957894718,201.1553276688467,342.0,56.0,24,0.8888888888888888,1.2081851851851853,102.372
2024,Miami,6,Street,RB,RIC,2,MEDIUM,29,57,29,False,97.01282758620692,92.122,-45.44199999999999,-0.7566886699507387,60.8886956847824,197.93614394975882,348.0,0.0,29,1.0,0.944448275862069,
2024,Miami,6,Street,RB,TSU,1,MEDIUM,2,28,27,True,94.99414814814816,93.08,13.332999999999998,0.1379768009768002,62.226285072448526,202.1738647937867,348.0,57.0,26,0.9629629629629629,1.4307407407407406,107.67
2024,Miami,6,Street,RB,TSU,2,HARD,29,57,29,False,96.90220689655173,91.682,-46.24600000000001,-0.8722995073891641,61.38756338313797,198.5509267602645,343.0,0.0,13,0.4482758620689655,4.304896551724138,95.53231249999999
2024,Miami,6,Street,Red Bull,PER,1,MEDIUM,2,17,16,True,93.78875,93.147,5.804000000000002,0.14082647058823664,61.93657855588601,204.5344289117576,327.0,61.0,11,0.6875,2.436375,94.65979999999999
2024,Miami,6,Street,Red Bull,PER,2,HARD,18,28,11,True,96.65718181818183,92.161,0.48699999999999477,-0.03339999999999696,59.89553490607168,198.65428385750442,341.0,0.0,4,0.36363636363636365,3.5633333333333335,94.72657142857143
