season,driver,race_name,round,circuit_type,team,finishing_position,race_status,avg_race_pace,clean_air_avg_race_pace,top_speed,cornering_speed,top_speed_rank,corner_speed_rank,drag_index,avg_stint_length,stints_soft,stints_medium,stints_hard,deg_soft_slope,deg_medium_slope,deg_hard_slope,dropoff_soft,dropoff_medium,dropoff_hard,avg_throttle_pct,avg_speed,traffic_lap_pct,avg_interval_to_car_ahead,clean_air_pace_advantage
2024,HUL,Montreal,9,Street,Haas,11.0,Finished,90.76255072463768,91.28424154589372,334.0,11.0,9.0,13.0,-4.0,17.25,0,1,0,,-0.4224051282051291,,,-13.914,,51.74553770222228,172.16741897572567,0.6956521739130435,2.932690173751687,0.521690821256044
2024,LEC,Monte Carlo,9,Street,Ferrari,19.0,Retired,79.73018181818182,,313.0,0.0,15.0,4.0,11.0,77.0,0,0,1,,,-0.1643013828276976,,,-99.221,52.99134771133455,163.93556651470928,1.0,0.0,
2024,LEC,Montreal,9,Street,Ferrari,19.0,Retired,95.61271794871796,91.50864102564103,310.0,12.5,20.0,11.0,9.0,9.75,0,0,1,,,16.874000000000024,,,33.748000000000005,53.50989396125993,164.87456762120522,0.5384615384615384,24.831881944444447,-4.104076923076931
2024,MAG,Montreal,9,Street,Haas,12.0,Finished,90.83120289855073,92.25717989417991,349.0,10.0,1.0,17.0,-16.0,13.8,0,2,0,,-0.5322639221073009,,,2.180499999999995,,51.411296332143756,171.84953554525327,0.8405797101449275,2.450248012820513,1.4259769956291848
2024,NOR,Monte Carlo,9,Street,McLaren,2.0,Finished,79.69041558441558,77.55449999999999,329.0,0.0,11.0,4.0,7.0,77.0,0,0,1,,,-0.1539408486250575,,,-90.37,52.610243870569334,171.95925344878256,0.974025974025974,1.1552133333333334,-2.135915584415585
2024,NOR,Montreal,9,Street,McLaren,2.0,Finished,90.50846376811596,85.6270490530303,329.0,10.666666666666666,15.0,16.0,-1.0,23.0,0,1,0,,-0.8343685770750982,,,-11.906000000000006,,52.654288666007204,172.08429018841443,0.6956521739130435,2.2888365769496204,-4.881414715085654
2024,OCO,Montreal,9,Street,Alpine,10.0,Finished,90.7146956521739,88.35211594202899,331.0,24.0,13.0,1.0,12.0,34.5,0,1,0,,-0.4498516239316266,,,-16.247,,53.52852379947768,171.48362975486063,0.9130434782608695,1.660529964221825,-2.3625797101449137
2024,PER,Montreal,9,Street,Red Bull,18.0,Retired,91.81416000000002,95.57536,337.0,17.666666666666668,5.0,3.0,2.0,16.666666666666668,0,1,0,,-1.7616190476190392,,,-15.260999999999996,,49.39040002707118,169.988841273539,0.86,1.476162037037037,3.761199999999988
2024,PIA,Monte Carlo,9,Street,McLaren,5.0,Finished,79.7917142857143,85.84863636363637,330.0,0.0,10.0,4.0,6.0,77.0,0,0,1,,,-0.1589680582575304,,,-99.001,51.79249958745937,171.98680523455758,0.8571428571428571,2.0834155844155844,6.056922077922067
2024,PIA,Montreal,9,Street,McLaren,5.0,Finished,90.57489855072463,84.80415666666664,330.0,11.333333333333334,14.0,12.0,2.0,23.0,0,1,0,,-0.4845808547008527,,,-15.995999999999997,,51.89329230642513,172.238798568966,0.6811594202898551,2.954678657513348,-5.770741884057983
2024,RIC,Monte Carlo,9,Street,RB,8.0,Finished,81.22948000000001,130.108,343.0,0.0,1.0,4.0,-3.0,75.0,0,0,1,,,-0.1109974679943108,,,-51.178,52.17604765020744,171.37733816373893,0.9866666666666668,0.8652533333333334,48.878519999999995
2024,RIC,Montreal,9,Street,RB,8.0,Finished,90.80136231884057,92.71538035635862,343.0,14.0,2.0,7.0,-5.0,23.0,0,1,0,,-0.4135384615384632,,,-15.656999999999996,,52.27168338139868,171.61887597927642,0.5072463768115942,5.936618039215685,1.9140180375180478
2024,RUS,Monte Carlo,9,Street,Mercedes,3.0,Finished,79.67505194805194,79.46212328767125,334.0,0.0,7.0,4.0,3.0,77.0,0,1,0,,-0.1679976076555015,,,-85.863,,53.41229287938668,171.67993282418638,0.0519480519480519,12.326467532467532,-0.21292866038069747
2024,RUS,Montreal,9,Street,Mercedes,3.0,Finished,90.55827536231885,98.37244999999999,334.0,11.0,9.0,13.0,-4.0,17.25,0,1,1,,-3.105883823529412,1.7529833333333278,,-33.67100000000001,30.946,53.530888416389494,171.91493759438882,0.855072463768116,1.8065052083333333,7.814174637681134
2024,SAI,Monte Carlo,9,Street,Ferrari,16.0,Retired,79.74568831168833,77.62192857142858,337.0,0.0,4.0,4.0,0.0,77.0,0,0,1,,,-0.1581743519638248,,,-95.59199999999998,52.327499121909575,169.13506490965577,0.8181818181818182,1.818454545454545,-2.123759740259743
2024,SAI,Montreal,9,Street,Ferrari,16.0,Retired,91.58449019607843,,337.0,17.333333333333332,5.0,4.0,1.0,17.0,0,1,0,,-1.21556666666667,,,-12.229,,52.89200582332632,170.48998525900032,1.0,1.1645648148148149,
2024,SAR,Monte Carlo,9,Street,Williams,20.0,Retired,81.16962666666669,81.28246488888888,327.0,0.0,12.0,4.0,8.0,37.5,0,1,1,,-0.0093754385964871,-0.0752647641831846,,-2.6119999999999948,-23.489000000000004,45.06397165460642,167.00932058616507,0.6666666666666666,5.87223923444976,0.11283822222219442
2024,SAR,Montreal,9,Street,Williams,20.0,Retired,93.0379090909091,95.59257142857145,327.0,0.0,16.0,19.0,-3.0,22.0,0,0,0,,,,,,,45.2675259697079,167.30864063921643,0.6818181818181818,4.03109090909091,2.55466233766235
2024,STR,Monte Carlo,9,Street,Aston Martin,7.0,Finished,81.31830666666669,109.57192,333.0,13.333333333333334,8.0,3.0,5.0,25.0,1,1,1,0.0129419813902604,-0.2135942508710789,3.708799999999995,-0.465999999999994,-37.782,26.357,52.37719686325986,171.79608669011986,0.8133333333333334,7.1197526132404185,28.25361333333332
2024,STR,Montreal,9,Street,Aston Martin,7.0,Finished,90.70246376811595,87.88801223832529,333.0,13.333333333333334,11.0,9.0,2.0,23.0,0,0,1,,,-0.4734553846153856,,,-16.012,52.014194059755496,171.2329418126287,0.7391304347826086,2.209888326585695,-2.8144515297906594
2024,TSU,Monte Carlo,9,Street,RB,14.0,Finished,80.8741052631579,80.63649206349207,338.0,0.0,2.0,4.0,-2.0,76.0,0,0,1,,,-0.1342003827751189,,,-73.55699999999999,50.92192687003939,171.29959652557898,0.1710526315789473,22.100573770491803,-0.23761319966583017
2024,TSU,Montreal,9,Street,RB,14.0,Finished,91.10023188405796,98.49919323671497,338.0,0.0,3.0,19.0,-16.0,34.5,0,1,0,,-0.3389647863247866,,,-15.638000000000003,,51.001191366113886,171.46430000733687,0.8695652173913042,3.021081842576028,7.398961352657011
2024,VER,Monte Carlo,9,Street,Red Bull,1.0,Finished,79.6164025974026,75.84299999999999,311.0,16.5,16.0,2.0,14.0,38.5,0,1,1,,-0.228061176470588,-0.0190201709401716,,-63.53800000000001,-2.475999999999999,53.3220658406631,172.81325767765142,0.9090909090909091,2.525966440422323,-3.773402597402608
2024,VER,Montreal,9,Street,Red Bull,1.0,Finished,90.47730434782608,95.84414492753625,311.0,11.0,19.0,13.0,6.0,23.0,0,1,0,,-0.6033476923076927,,,-15.25399999999999,,53.29127397281404,172.58206521478292,0.8985507246376812,1.7205316666666668,5.366840579710171
2024,ZHO,Monte Carlo,9,Street,Sauber,15.0,Lapped,81.66081333333332,83.04258358974357,324.0,0.0,14.0,4.0,10.0,37.5,1,0,1,-1.5134571428571484,,-0.0511911216660563,-8.122,,-11.233000000000004,50.692072326084016,169.14566750011846,0.7466666666666667,23.114235507246377,1.381770256410249
2024,ZHO,Montreal,9,Street,Sauber,15.0,Lapped,92.3219411764706,93.45568954248365,324.0,13.25,18.0,10.0,8.0,17.0,0,2,0,,-1.0257841386554554,,,-14.337499999999999,,50.811313604838475,169.39958822339776,0.2205882352941176,49.67772820910973,1.1337483660130516
2024,ALB,Spielberg,11,Permanent,Williams,15.0,Lapped,72.36459420289854,72.37842887931035,329.0,17.333333333333332,4.0,14.0,-10.0,23.0,0,1,2,,0.1354454545454583,-0.0320725931998109,,2.2879999999999967,-14.169000000000004,62.264257938658794,213.45194001795542,0.7391304347826086,2.0858327359617683,0.013834676411804026
2024,ALO,Spielberg,11,Permanent,Aston Martin,18.0,Lapped,72.90652173913045,74.6003084745763,328.0,14.5,6.0,17.0,-11.0,17.25,1,2,1,-22.667000000000005,0.062444749670622045,-0.0159715909090904,-22.667,-3.261500000000005,-25.35600000000001,65.13084332876733,212.03185485047123,0.7101449275362319,2.490132007575758,1.6937867354458405
2024,BOT,Spielberg,11,Permanent,Sauber,16.0,Lapped,72.48195652173914,73.31008963585434,323.0,19.666666666666668,12.0,3.0,9.0,23.0,0,1,2,,0.0898142414860709,-0.08097412170538,,3.203000000000003,-15.706500000000002,67.62575917075077,213.63373763783127,0.6956521739130435,2.8996136991028294,0.8281331141152037
2024,GAS,Spielberg,11,Permanent,Alpine,10.0,Finished,72.07792857142857,74.57799642857142,329.0,18.666666666666668,4.0,12.0,-8.0,23.333333333333332,0,2,1,,0.06312703309999296,-0.110084697910784,,-5.762499999999995,-12.625,68.04544753489449,214.64066560902933,0.9,1.7914031512951658,2.5000678571428523
2024,HAM,Spielberg,11,Permanent,Mercedes,4.0,Finished,71.58714285714287,72.14419714285715,322.0,19.0,15.0,9.0,6.0,23.333333333333332,0,2,1,,-0.07823078283945095,-0.0302278225806448,,-8.618999999999998,-11.575000000000005,67.74074727254636,215.75015528008427,0.5428571428571428,7.4995247685185165,0.5570542857142868
2024,HUL,Spielberg,11,Permanent,Haas,6.0,Finished,71.97808571428573,71.6811295238095,330.0,20.333333333333332,1.0,1.0,0.0,23.333333333333332,0,1,2,,0.3526242424242467,-0.05549282396706515,,4.8940000000000055,-15.276499999999999,66.3839610922353,215.15482512146608,0.2571428571428571,8.020185185185184,-0.296956190476223
2024,LEC,Spielberg,11,Permanent,Ferrari,11.0,Finished,72.11098571428572,72.25335952380952,327.0,0.0,7.0,19.0,-12.0,17.5,0,3,1,,-0.2029314192343605,-0.5051142857142855,,-14.713666666666663,-23.60300000000001,68.7867984142456,214.3761998110239,0.42857142857142855,7.54436568627451,0.14237380952380363
2024,MAG,Spielberg,11,Permanent,Haas,8.0,Finished,72.06181428571428,73.23339227166277,327.0,19.0,7.0,9.0,-2.0,23.333333333333332,0,1,2,,0.3252333333333319,-0.040598253617013545,,4.034000000000006,-13.987999999999992,65.67638221407096,214.98060552670987,0.5714285714285714,2.3415061728395066,1.1715779859484883
2024,NOR,Spielberg,11,Permanent,McLaren,20.0,Lapped,71.70925396825399,71.09125411764708,322.0,19.333333333333332,15.0,6.0,9.0,21.0,0,2,1,,0.6779421882465371,-0.0645588396278023,,19.859,-13.686000000000009,67.63406281031412,215.4536012937057,0.2857142857142857,4.089772810522811,-0.6179998506069069
2024,OCO,Spielberg,11,Permanent,Alpine,12.0,Finished,72.19171428571428,72.9016424489796,324.0,19.666666666666668,11.0,3.0,8.0,23.333333333333332,0,2,1,,0.07522037514340525,-0.0931943478260864,,-5.619499999999995,-13.608000000000004,69.95727589664803,214.3449097080294,0.7,2.948734788359788,0.7099281632653174
2024,PER,Spielberg,11,Permanent,Red Bull,7.0,Finished,72.0177857142857,71.24295031055901,326.0,19.0,9.0,9.0,0.0,23.333333333333332,0,2,1,,-0.027498496240601196,-0.0441159065628476,,-8.110500000000002,-11.661,67.37119614223941,214.2567588083733,0.5714285714285714,3.6822500000000002,-0.7748354037266836
2024,PIA,Spielberg,11,Permanent,McLaren,2.0,Finished,71.25362857142856,71.90606793650794,323.0,19.666666666666668,12.0,3.0,9.0,23.333333333333332,0,2,1,,-0.003448828048381501,-0.0808687179487183,,-5.9409999999999945,-13.170999999999992,66.17050670540625,216.9286275927423,0.6285714285714286,3.585589774557166,0.6524393650793741
2024,RIC,Spielberg,11,Permanent,RB,9.0,Finished,72.0637142857143,77.2302,330.0,20.0,1.0,2.0,-1.0,23.333333333333332,0,1,2,,0.2449666666666646,-0.05120561660561675,,3.2590000000000003,-14.2975,66.7883451202156,214.41082377519348,0.9285714285714286,1.3889756717501818,5.166485714285699
2024,RUS,Spielberg,11,Permanent,Mercedes,1.0,Finished,71.26281428571428,71.41440662489556,323.0,19.333333333333332,12.0,6.0,6.0,23.333333333333332,0,2,1,,0.028038548842463155,-0.0438023076923082,,-3.292500000000004,-15.951000000000008,68.52419654301796,216.87373848986124,0.32857142857142857,5.882112034632034,0.15159233918127768
2024,SAI,Spielberg,11,Permanent,Ferrari,3.0,Finished,71.3125,70.79371694764862,315.0,19.333333333333332,20.0,6.0,14.0,23.333333333333332,0,2,1,,0.0307036561264834,-0.0678400000000001,,-6.287999999999997,-11.973,70.34255976332607,216.8237927715895,0.4714285714285714,3.1061709592822635,-0.518783052351381
2024,SAR,Spielberg,11,Permanent,Williams,19.0,Lapped,73.3015,72.88199048442907,321.0,0.0,17.0,19.0,-2.0,22.666666666666668,0,2,1,,-0.17769010025062515,-0.1037556650246301,,-20.418,-14.897999999999996,65.0595464236009,211.01119895797424,0.02941176470588234,21.752229643073203,-0.41950951557093674
2024,STR,Spielberg,11,Permanent,Aston Martin,13.0,Lapped,72.3463768115942,73.82042931604373,330.0,16.333333333333332,1.0,15.0,-14.0,23.0,0,2,1,,0.0094300950003475,0.0043394383394364,,-4.3815000000000035,-16.700000000000003,65.0890171416466,213.32429137268358,0.5942028985507246,3.24757314979864,1.4740525044495314
2024,TSU,Spielberg,11,Permanent,RB,14.0,Lapped,72.40359420289855,72.83505475040258,325.0,18.333333333333332,10.0,13.0,-3.0,23.0,0,1,2,,0.1261684210526307,-0.0913584042768842,,4.634,-16.872499999999995,66.75669554108342,213.47332069678563,0.5072463768115942,3.3318254676080765,0.43146054750403096
2024,VER,Spielberg,11,Permanent,Red Bull,5.0,Finished,71.68572857142857,84.82197142857143,316.0,14.5,19.0,17.0,2.0,17.5,1,2,1,-3.935750000000008,0.21368382704252448,-0.0569764641488757,-25.179,5.579500000000003,-13.534000000000006,67.62181422961407,215.6990132093005,0.8857142857142857,2.522629120879121,13.13624285714286
2024,ZHO,Spielberg,11,Permanent,Sauber,17.0,Lapped,72.80611594202898,72.82525948269885,317.0,16.0,18.0,16.0,2.0,23.0,0,1,2,,-0.1353418972332024,-0.03113328192275435,,-14.946999999999989,-6.510999999999996,66.98560420939741,212.6401833800193,0.2898550724637681,12.892363533632794,0.019143540669873005
2024,ALB,Silverstone,12,Permanent,Williams,9.0,Finished,96.3501568627451,98.62522000000001,332.0,23.0,5.0,7.0,-2.0,17.0,0,2,0,,-0.2788459096459106,,,-6.681999999999995,,63.794574726618755,217.97464834495108,0.6274509803921569,3.2625311355311357,2.275063137254918
2024,ALO,Silverstone,12,Permanent,Aston Martin,8.0,Finished,96.27768627450979,103.27054901960784,332.0,20.333333333333332,5.0,13.0,-8.0,17.0,0,2,0,,-0.2414568986568999,,,-6.2464999999999895,,66.43531985542624,217.98068466423322,0.49019607843137253,5.712750582750583,6.992862745098051
2024,BOT,Silverstone,12,Permanent,Sauber,15.0,Lapped,97.6918,98.2756312087912,323.0,24.0,16.0,5.0,11.0,16.666666666666668,1,1,0,-1.1532285714285702,0.2899099999999989,,-34.411,14.165000000000006,,68.56224012865823,215.00838765387434,0.24,19.047351255411257,0.5838312087911959
2024,HAM,Silverstone,12,Permanent,Mercedes,1.0,Finished,95.11813725490197,104.42257142857146,320.0,24.333333333333332,18.0,2.0,16.0,17.0,1,1,0,-0.8030813186813197,0.2869685470085439,,-27.242999999999995,13.763000000000003,,70.93967935204839,220.52919879502144,0.8627450980392157,1.532644688644689,9.304434173669492
2024,HUL,Silverstone,12,Permanent,Haas,6.0,Finished,96.12970588235294,96.64505602240897,325.0,21.666666666666668,15.0,11.0,4.0,17.0,1,1,0,-0.826560439560436,0.2048507692307681,,-24.812000000000012,9.009,,67.39816414990909,218.9223331254303,0.35294117647058826,13.960109743589745,0.5153501400560287
2024,LEC,Silverstone,12,Permanent,Ferrari,14.0,Lapped,97.75738,98.8238038961039,329.0,17.25,9.0,15.0,-6.0,12.5,1,1,0,-0.7601978021978011,0.3139308565531474,,-26.137,13.009999999999993,,69.60828537098519,215.02267684401588,0.31999999999999995,21.210922023809523,1.066423896103899
2024,MAG,Silverstone,12,Permanent,Haas,12.0,Finished,96.73590196078429,100.83793464052289,337.0,23.0,1.0,7.0,-6.0,17.0,1,1,0,-0.8372714285714263,0.3075781196581176,,-31.949,17.10900000000001,,66.43254928667326,217.21663414897827,0.6470588235294118,4.252862393162394,4.102032679738599
2024,NOR,Silverstone,12,Permanent,McLaren,3.0,Finished,95.24037254901961,98.3258431372549,327.0,23.666666666666668,12.0,6.0,6.0,17.0,1,1,0,-0.7179120879120864,0.2475398290598277,,-23.927000000000007,12.617999999999997,,67.37847851108646,220.26587015516827,0.9019607843137255,1.4576196581196583,3.085470588235296
2024,OCO,Silverstone,12,Permanent,Alpine,16.0,Lapped,99.07528571428573,99.63482653061224,333.0,14.2,3.0,18.0,-15.0,9.8,1,2,0,0.3430371517027872,0.4499034965034978,,7.884999999999991,-12.509999999999998,,69.31851823942934,211.8583737826871,0.20408163265306123,17.65856,0.5595408163265176
2024,PER,Silverstone,12,Permanent,Red Bull,17.0,Lapped,99.094,98.82625510204082,336.0,13.6,2.0,19.0,-17.0,9.8,1,1,1,-17.89999999999999,-1.797466666666664,0.2519256965944262,-35.80000000000001,-29.376000000000005,8.926000000000002,64.82733862353442,211.8550787866311,0.3469387755102041,14.351175555555557,-0.2677448979591759
2024,PIA,Silverstone,12,Permanent,McLaren,4.0,Finished,95.32313725490195,103.69241666666669,329.0,22.333333333333332,9.0,10.0,-1.0,17.0,0,2,0,,-0.16673534798535045,,,-2.0575000000000045,,66.77875857539536,220.2071163151422,0.7058823529411765,4.3592291005291,8.369279411764737
2024,RIC,Silverstone,12,Permanent,RB,13.0,Lapped,97.08562,98.98360333333333,327.0,20.333333333333332,12.0,13.0,-1.0,16.666666666666668,1,1,0,-0.7860439560439608,0.2731407692307676,,-28.51400000000001,11.104,,66.676500705738,216.19968516364665,0.62,3.896500432900433,1.897983333333329
2024,RUS,Silverstone,12,Permanent,Mercedes,19.0,Retired,96.13956250000001,112.37349999999999,310.0,31.5,19.0,1.0,18.0,16.0,0,1,0,,0.3196170940170929,,,16.279999999999987,,68.46905360328998,218.10000303213442,0.9375,1.5624102564102564,16.233937499999982
2024,SAI,Silverstone,12,Permanent,Ferrari,5.0,Finished,95.9936862745098,95.18823676470589,323.0,16.25,16.0,16.0,0.0,12.75,1,1,1,-24.253000000000004,0.1936999999999997,-1.2990818181818171,-24.253,10.122,-27.319000000000003,71.03136430741694,218.6863566974765,0.39215686274509803,14.089261888111889,-0.805449509803907
2024,SAR,Silverstone,12,Permanent,Williams,11.0,Finished,96.74994117647057,98.46219333333335,330.0,22.666666666666668,7.0,9.0,-2.0,17.0,1,1,0,-0.6370307692307717,0.3452420512820492,,-24.168000000000006,18.810999999999993,,65.9014042305665,216.5779218664406,0.7254901960784313,3.5795770895770893,1.7122521568627747
2024,STR,Silverstone,12,Permanent,Aston Martin,7.0,Finished,96.1670588235294,95.19542857142858,328.0,21.333333333333332,11.0,12.0,-1.0,17.0,0,2,0,,-0.3235047802197807,,,-8.939,,67.22937480293281,218.20670432398217,0.5098039215686274,2.5519233556298766,-0.9716302521008231
2024,TSU,Silverstone,12,Permanent,RB,10.0,Finished,96.57358823529412,95.67638823529413,333.0,24.333333333333332,3.0,2.0,1.0,17.0,1,1,0,-0.7403692307692398,0.3011692307692294,,-26.546999999999997,14.912000000000006,,67.62599994633348,217.39404185853124,0.5882352941176471,3.180574259074259,-0.897199999999998
2024,VER,Silverstone,12,Permanent,Red Bull,2.0,Finished,95.13358823529411,96.99326185383245,327.0,24.333333333333332,12.0,2.0,10.0,17.0,0,1,1,,0.2303923076923066,-0.8552021978021976,,9.718000000000004,-29.22200000000001,69.45023865876176,220.62589387076022,0.49019607843137253,4.359789682539683,1.8596736185383378
2024,ZHO,Silverstone,12,Permanent,Sauber,18.0,Lapped,99.98579591836733,99.89531632653059,330.0,15.2,7.0,17.0,-10.0,9.8,2,1,0,-0.48451258741258457,-0.2216785714285862,,-17.154000000000003,-8.736000000000004,,66.32082260849361,210.2204929596016,0.1836734693877551,31.101949830169826,-0.09047959183673981
2024,ALB,Hungaroring,13,Permanent,Williams,14.0,Lapped,85.66938235294117,88.32538842203547,326.0,26.0,2.0,5.0,-3.0,22.666666666666668,1,0,2,0.2830000000000047,,-0.07290509569963605,1.6170000000000044,,-16.552999999999997,52.043946274120614,182.1820663001648,0.7205882352941176,2.110599637681159,2.6560060690943033
2024,ALO,Hungaroring,13,Permanent,Aston Martin,11.0,Finished,85.10975362318838,84.87887185354693,325.0,25.666666666666668,3.0,10.0,-7.0,23.0,1,1,1,-0.0803714285714401,-0.1219350389321469,-0.0614632352941162,0.0760000000000076,-15.968000000000004,-15.381,55.421757532652094,183.4454969221443,0.4202898550724637,4.86488732149077,-0.23088176964145646
2024,BOT,Hungaroring,13,Permanent,Sauber,16.0,Lapped,85.76423529411765,85.50059477124184,323.0,24.333333333333332,11.0,16.0,-5.0,22.666666666666668,0,1,2,,-0.0314392857142831,-0.11046647783251226,,1.4320000000000022,-14.381,57.76429346106556,181.79668240282564,0.6176470588235294,2.973373015873016,-0.26364052287581785
2024,GAS,Hungaroring,13,Permanent,Alpine,20.0,Retired,86.27053125000002,86.925625,321.0,38.0,15.0,1.0,14.0,16.0,0,1,1,,-2.900199999999999,0.0068229548229539,,-14.52000000000001,1.6509999999999962,57.639590291355475,181.53203916545718,0.31249999999999994,4.6847666666666665,0.6550937499999776
2024,HAM,Hungaroring,13,Permanent,Mercedes,3.0,Finished,84.15402898550724,83.92830911680912,315.0,26.0,19.0,5.0,14.0,23.0,0,1,2,,0.0813500000000006,-0.0860476478696124,,2.4140000000000015,-15.322999999999999,58.28681292766198,185.41876662872693,0.37681159420289856,5.128669444444445,-0.22571986869812122
2024,HUL,Hungaroring,13,Permanent,Haas,13.0,Lapped,85.57723529411766,85.3107408412483,324.0,26.333333333333332,7.0,3.0,4.0,22.666666666666668,0,1,2,,0.0,-0.027457282081063752,,0.0,-15.424000000000007,54.89529046791396,183.12073752559203,0.36764705882352944,4.009248148148148,-0.26649445286935247
2024,LEC,Hungaroring,13,Permanent,Ferrari,4.0,Finished,84.20952173913044,83.91782951251646,319.0,25.0,16.0,13.0,3.0,23.0,0,2,1,,-0.03567825986462065,-0.1945955882352947,,-7.932499999999997,-14.754000000000003,60.96786908837471,185.52167824920727,0.5942028985507246,3.088182709447415,-0.291692226613975
2024,MAG,Hungaroring,13,Permanent,Haas,15.0,Lapped,85.78608823529412,85.63212077294685,323.0,25.333333333333332,11.0,11.0,0.0,22.666666666666668,1,0,2,0.2321000000000033,,-0.0434654238706964,1.3859999999999957,,-13.652499999999996,55.44909863115575,182.2762741259705,0.6323529411764706,2.3931,-0.15396746234726777
2024,NOR,Hungaroring,13,Permanent,McLaren,2.0,Finished,83.98175362318841,85.82826890018194,318.0,25.0,17.0,13.0,4.0,23.0,0,2,1,,0.0005388009049779943,-0.0785270935960578,,-6.3514999999999935,-15.479,55.4179255806153,185.82563874941806,0.6956521739130435,2.174477857142857,1.8465152769935287
2024,OCO,Hungaroring,13,Permanent,Alpine,18.0,Lapped,85.97804411764706,85.76890170940172,324.0,19.75,7.0,19.0,-12.0,17.0,1,1,2,-3.3556999999999935,0.3539000000000087,-0.05928972614342035,-18.040000000000006,1.8419999999999987,-11.527999999999999,57.69215124476161,181.35902994576128,0.7058823529411765,2.727008455882353,-0.20914240824534147
2024,PER,Hungaroring,13,Permanent,Red Bull,7.0,Finished,84.41072463768116,83.10530086580086,325.0,23.666666666666668,3.0,18.0,-15.0,23.0,0,2,1,,-0.1907458255322088,-0.0039468864468888,,-16.4345,0.7560000000000002,56.23929891695534,184.6787401074478,0.5072463768115942,9.376399553634489,-1.3054237718802995
2024,PIA,Hungaroring,13,Permanent,McLaren,1.0,Finished,83.98902898550723,85.54091118421054,317.0,26.333333333333332,18.0,3.0,15.0,23.0,0,2,1,,-0.05390636383011635,-0.0678507389162574,,-7.999499999999998,-16.227000000000004,55.98109703956945,186.0116650929692,0.6666666666666666,1.4263013493253378,1.5518821987033107
2024,RIC,Hungaroring,13,Permanent,RB,12.0,Lapped,85.37623529411766,84.7328125,322.0,26.0,13.0,5.0,8.0,22.666666666666668,0,1,2,,-0.1197714285714432,-0.08767567310737996,,-0.3020000000000067,-13.393500000000003,58.631604169278965,182.78746775025792,0.5294117647058824,2.3740222609368953,-0.6434227941176687
2024,RUS,Hungaroring,13,Permanent,Mercedes,8.0,Finished,84.4556811594203,84.56653019323672,328.0,24.333333333333332,1.0,16.0,-15.0,23.0,0,1,2,,-0.198975939849624,-0.07903491389224275,,-14.876999999999995,-6.6145,57.55935386000236,185.0832975860035,0.5362318840579711,4.034184926470588,0.11084903381642164
2024,SAI,Hungaroring,13,Permanent,Ferrari,6.0,Finished,84.24195652173914,84.04822173138028,325.0,24.666666666666668,3.0,15.0,-12.0,23.0,0,2,1,,-0.040879349312014854,-0.1114263247863243,,-7.871000000000002,-14.948999999999998,60.18358961037513,185.1717471050295,0.2753623188405797,5.143375291375293,-0.1937347903588602
2024,SAR,Hungaroring,13,Permanent,Williams,17.0,Lapped,85.83760294117648,87.92784411764707,324.0,19.75,7.0,19.0,-12.0,17.0,1,1,2,-2.4646000000000057,-0.0059285714285765,-0.0698130277231109,-17.967,0.5950000000000131,-13.328499999999991,54.99133530516423,181.86836201096543,0.8235294117647058,3.597221666666667,2.0902411764705846
2024,STR,Hungaroring,13,Permanent,Aston Martin,10.0,Finished,85.03108695652175,84.26681240981242,325.0,25.333333333333332,3.0,11.0,-8.0,23.0,1,1,1,-0.0315384615384577,-0.1261830645161308,-0.1133038461538477,1.7209999999999894,-17.769999999999996,-17.611000000000004,54.601372661183134,183.5571447877445,0.6521739130434783,3.370142398676592,-0.7642745467093306
2024,TSU,Hungaroring,13,Permanent,RB,9.0,Finished,84.98843478260869,84.9912013928101,315.0,37.5,19.0,2.0,17.0,34.5,0,1,1,,0.027969896004381,-0.0720087108013932,,1.7240000000000038,-16.915000000000006,58.664583032866126,183.8907011061325,0.43478260869565216,8.273878484320557,0.0027666102014052285
2024,VER,Hungaroring,13,Permanent,Red Bull,5.0,Finished,84.27539130434783,86.34589855072464,324.0,26.0,7.0,5.0,2.0,23.0,0,2,1,,-0.035167634996582604,-0.0621332785987939,,-6.518000000000001,-15.319999999999991,57.47065440465339,185.54969828966418,0.7101449275362319,2.4774380952380954,2.070507246376806
2024,ZHO,Hungaroring,13,Permanent,Sauber,19.0,Lapped,85.99447058823529,86.40445033582441,322.0,26.0,13.0,5.0,8.0,22.666666666666668,0,1,2,,0.0949999999999875,-0.0499925051368504,,0.7210000000000036,-15.401499999999999,56.003719283991444,181.90482497004123,0.38235294117647056,5.5038005921281785,0.40997974758911937
2024,ALB,Spa-Francorchamps,14,Permanent,Williams,12.0,Finished,110.31093023255814,112.135125,348.0,21.0,8.0,18.0,-10.0,14.333333333333334,0,2,1,,0.14479999999999627,-0.1846948051948067,,-2.405000000000001,-15.163000000000013,66.16267988723223,225.69546477444348,0.813953488372093,2.6832857142857143,1.8241947674418668
2024,ALO,Spa-Francorchamps,14,Permanent,Aston Martin,8.0,Finished,110.00990697674419,109.47534186046514,342.0,34.5,17.0,3.0,14.0,21.5,0,1,1,,0.1655384615384646,-0.1566483870967755,,3.337999999999994,-15.924999999999995,69.87522532430708,226.75163443035257,0.3953488372093023,6.5009112903225805,-0.5345651162790546
