# x_m,y_m,w_tr_right_m,w_tr_left_m
-10594.217920,-4604.413616,7.500000,7.500000
-10583.389080,-4551.784308,7.500000,7.500000
-10573.140581,-4499.038827,7.500000,7.500000
-10563.280870,-4446.218944,7.500000,7.500000
-10554.116957,-4393.275329,7.500000,7.500000
-10545.743414,-4340.203899,7.500000,7.500000
-10538.144527,-4287.011692,7.500000,7.500000
-10530.733611,-4233.794398,7.500000,7.500000
-10524.116854,-4180.471116,7.500000,7.500000
-10517.500096,-4127.147833,7.500000,7.500000
-10510.694612,-4073.848515,7.500000,7.500000
-10503.774513,-4020.563750,7.500000,7.500000
-10496.854414,-3967.278985,7.500000,7.500000
-10489.476095,-3914.056470,7.500000,7.500000
-10481.930035,-3860.856743,7.500000,7.500000
-10474.311458,-3807.667922,7.500000,7.500000
-10465.877104,-3754.601778,7.500000,7.500000
-10457.442750,-3701.535634,7.500000,7.500000
-10448.607640,-3648.539793,7.500000,7.500000
-10438.476104,-3595.771375,7.500000,7.500000
-10428.344568,-3543.002957,7.500000,7.500000
-10418.127476,-3490.251049,7.500000,7.500000
-10407.897293,-3437.501667,7.500000,7.500000
-10397.667110,-3384.752285,7.500000,7.500000
-10387.537822,-3331.983471,7.500000,7.500000
-10377.444115,-3279.207804,7.500000,7.500000
-10367.350409,-3226.432137,7.500000,7.500000
-10357.274099,-3173.653153,7.500000,7.500000
-10347.244404,-3120.865284,7.500000,7.500000
-10337.284700,-3068.064243,7.500000,7.500000
-10327.440457,-3015.241475,7.500000,7.500000
-10317.596214,-2962.418707,7.500000,7.500000
-10307.751970,-2909.595939,7.500000,7.500000
-10298.093566,-2856.740124,7.500000,7.500000
-10289.123703,-2803.761869,7.500000,7.500000
-10280.153839,-2750.783614,7.500000,7.500000
-10271.183976,-2697.805360,7.500000,7.500000
-10261.902204,-2644.881381,7.500000,7.500000
-10252.448789,-2591.987271,7.500000,7.500000
-10242.995373,-2539.093161,7.500000,7.500000
-10233.541958,-2486.199051,7.500000,7.500000
-10223.901584,-2433.340046,7.500000,7.500000
-10213.523535,-2380.619557,7.500000,7.500000
-10203.145486,-2327.899067,7.500000,7.500000
-10192.809570,-2275.170305,7.500000,7.500000
-10182.484635,-2222.439388,7.500000,7.500000
-10172.161362,-2169.708145,7.500000,7.500000
-10161.856839,-2116.973235,7.500000,7.500000
-10151.552316,-2064.238325,7.500000,7.500000
-10141.247794,-2011.503414,7.500000,7.500000
-10130.881049,-1958.780711,7.500000,7.500000
-10120.496945,-1906.061414,7.500000,7.500000
