# x_m,y_m,w_tr_right_m,w_tr_left_m
-6351.398337,14425.243544,7.500000,7.500000
-6381.952049,14364.497702,7.500000,7.500000
-6412.505761,14303.751859,7.500000,7.500000
-6443.059473,14243.006017,7.500000,7.500000
-6473.613186,14182.260175,7.500000,7.500000
-6504.166898,14121.514333,7.500000,7.500000
-6533.927919,14060.380837,7.500000,7.500000
-6563.114881,13998.966604,7.500000,7.500000
-6590.966294,13936.936482,7.500000,7.500000
-6618.725491,13874.863833,7.500000,7.500000
-6646.167738,13812.652267,7.500000,7.500000
-6672.999307,13750.173042,7.500000,7.500000
-6699.830876,13687.693817,7.500000,7.500000
-6726.029741,13624.948026,7.500000,7.500000
-6751.997916,13562.105043,7.500000,7.500000
-6777.157127,13498.935278,7.500000,7.500000
-6802.123336,13435.687550,7.500000,7.500000
-6826.273260,13372.132486,7.500000,7.500000
-6849.219602,13308.124268,7.500000,7.500000
-6872.165945,13244.116049,7.500000,7.500000
-6895.112287,13180.107831,7.500000,7.500000
-6917.376960,13115.870540,7.500000,7.500000
-6937.741562,13050.994738,7.500000,7.500000
-6958.106163,12986.118937,7.500000,7.500000
-6978.470765,12921.243135,7.500000,7.500000
-6997.662821,12856.013255,7.500000,7.500000
-7016.609074,12790.709150,7.500000,7.500000
-7035.450167,12725.374800,7.500000,7.500000
-7054.092485,12659.983282,7.500000,7.500000
-7072.734804,12594.591764,7.500000,7.500000
-7091.377123,12529.200246,7.500000,7.500000
-7110.031437,12463.812149,7.500000,7.500000
-7128.687714,12398.424613,7.500000,7.500000
-7147.343992,12333.037076,7.500000,7.500000
-7166.000270,12267.649539,7.500000,7.500000
-7184.656548,12202.262002,7.500000,7.500000
-7203.268061,12136.861742,7.500000,7.500000
-7221.792046,12071.436605,7.500000,7.500000
-7240.316031,12006.011467,7.500000,7.500000
-7257.750436,11940.289996,7.500000,7.500000
-7274.914358,11874.494963,7.500000,7.500000
-7292.076412,11808.699448,7.500000,7.500000
-7308.830780,11742.798933,7.500000,7.500000
-7325.441332,11676.862634,7.500000,7.500000
-7341.523612,11610.794889,7.500000,7.500000
-7357.605893,11544.727144,7.500000,7.500000
-7372.597103,11478.404214,7.500000,7.500000
-7387.484757,11412.057063,7.500000,7.500000
-7402.372410,11345.709912,7.500000,7.500000
-7416.320120,11279.160307,7.500000,7.500000
-7430.066381,11212.567312,7.500000,7.500000
-7443.812641,11145.974317,7.500000,7.500000
-7457.332920,11079.335400,7.500000,7.500000
-7470.668221,11012.658895,7.500000,7.500000
-7483.622788,10945.909994,7.500000,7.500000
-7495.689905,10878.992348,7.500000,7.500000
-7507.207982,10811.980554,7.500000,7.500000
-7518.124275,10744.865569,7.500000,7.500000
-7529.040568,10677.750584,7.500000,7.500000
-7539.956860,10610.635599,7.500000,7.500000
-7550.873153,10543.520614,7.500000,7.500000
-7560.759472,10476.253331,7.500000,7.500000
-7569.733696,10408.851180,7.500000,7.500000
-7578.707920,10341.449029,7.500000,7.500000
-7587.682144,10274.046878,7.500000,7.500000
-7596.656368,10206.644727,7.500000,7.500000
-7605.227287,10139.193056,7.500000,7.500000
-7612.825642,10071.621970,7.500000,7.500000
-7620.423997,10004.050884,7.500000,7.500000
-7628.022352,9936.479798,7.500000,7.500000
-7634.658157,9868.811861,7.500000,7.500000
-7640.673681,9801.081512,7.500000,7.500000
-7646.689206,9733.351164,7.500000,7.500000
-7652.704730,9665.620815,7.500000,7.500000
-7658.471450,9597.872206,7.500000,7.500000
-7662.408971,9529.989346,7.500000,7.500000
-7666.346491,9462.106487,7.500000,7.500000
-7670.284012,9394.223628,7.500000,7.500000
-7674.221533,9326.340768,7.500000,7.500000
-7678.159054,9258.457909,7.500000,7.500000
-7682.096575,9190.575050,7.500000,7.500000
-7684.927372,9122.639729,7.500000,7.500000
-7687.428634,9054.688789,7.500000,7.500000
-7689.440850,8986.724583,7.500000,7.500000
-7690.626663,8918.737963,7.500000,7.500000
-7691.812477,8850.751343,7.500000,7.500000
-7692.998290,8782.764723,7.500000,7.500000
-7694.184103,8714.778103,7.500000,7.500000
-7695.042939,8646.788300,7.500000,7.500000
-7695.180584,8578.791479,7.500000,7.500000
-7695.318229,8510.794658,7.500000,7.500000
-7695.455875,8442.797836,7.500000,7.500000
-7695.593520,8374.801015,7.500000,7.500000
-7695.731166,8306.804193,7.500000,7.500000
-7695.868811,8238.807372,7.500000,7.500000
-7695.980552,8170.810603,7.500000,7.500000
-7695.565945,8102.814907,7.500000,7.500000
-7695.151337,8034.819210,7.500000,7.500000
-7694.634104,7966.824261,7.500000,7.500000
-7694.057879,7898.829742,7.500000,7.500000
-7693.481654,7830.835223,7.500000,7.500000
-7692.931954,7762.840510,7.500000,7.500000
-7692.517346,7694.844814,7.500000,7.500000
-7692.102739,7626.849117,7.500000,7.500000
-7691.488550,7558.855027,7.500000,7.500000
-7690.808615,7490.861465,7.500000,7.500000
-7690.128679,7422.867904,7.500000,7.500000
-7689.725733,7354.872269,7.500000,7.500000
