# x_m,y_m,w_tr_right_m,w_tr_left_m
-6576.932666,5823.669093,7.500000,7.500000
-6609.386802,5871.934218,7.500000,7.500000
-6641.840938,5920.199344,7.500000,7.500000
-6674.295074,5968.464469,7.500000,7.500000
-6706.567503,6016.851254,7.500000,7.500000
-6738.829856,6065.244784,7.500000,7.500000
-6771.092210,6113.638315,7.500000,7.500000
-6803.029937,6162.245903,7.500000,7.500000
-6834.801846,6210.962831,7.500000,7.500000
-6866.644657,6259.633273,7.500000,7.500000
-6898.651865,6308.195933,7.500000,7.500000
-6930.659073,6356.758593,7.500000,7.500000
-6962.666280,6405.321253,7.500000,7.500000
-6994.846258,6453.769388,7.500000,7.500000
-7025.364184,6503.278405,7.500000,7.500000
-7055.757326,6552.867216,7.500000,7.500000
-7086.150468,6602.456027,7.500000,7.500000
-7115.433360,6652.637740,7.500000,7.500000
-7139.739496,6705.477166,7.500000,7.500000
-7164.045633,6758.316593,7.500000,7.500000
-7184.795723,6812.400880,7.500000,7.500000
-7198.752706,6868.863220,7.500000,7.500000
-7207.051709,6926.342777,7.500000,7.500000
-7208.965673,6984.191331,7.500000,7.500000
-7203.883278,7042.130631,7.500000,7.500000
-7194.378335,7099.279438,7.500000,7.500000
-7169.503198,7151.291579,7.500000,7.500000
-7139.441168,7201.081815,7.500000,7.500000
-7099.145005,7240.649076,7.500000,7.500000
-7049.387593,7270.765404,7.500000,7.500000
-6998.017363,7296.842913,7.500000,7.500000
-6941.201820,7309.284273,7.500000,7.500000
-6884.386278,7321.725633,7.500000,7.500000
-6826.916368,7330.494294,7.500000,7.500000
-6769.300074,7338.441369,7.500000,7.500000
-6711.628000,7345.941576,7.500000,7.500000
-6653.826106,7352.401788,7.500000,7.500000
-6596.024212,7358.862000,7.500000,7.500000
-6538.190168,7365.013855,7.500000,7.500000
-6480.350382,7371.081202,7.500000,7.500000
-6422.637730,7378.295284,7.500000,7.500000
-6365.099274,7386.540604,7.500000,7.500000
-6308.219204,7398.683541,7.500000,7.500000
-6252.762952,7415.791531,7.500000,7.500000
-6198.091964,7435.637849,7.500000,7.500000
-6143.420975,7455.484166,7.500000,7.500000
-6092.771937,7484.032647,7.500000,7.500000
-6044.155570,7515.795949,7.500000,7.500000
-6000.083281,7553.570396,7.500000,7.500000
-5957.874984,7593.586054,7.500000,7.500000
-5922.545118,7639.548864,7.500000,7.500000
-5889.046633,7687.095102,7.500000,7.500000
-5865.025534,7739.991911,7.500000,7.500000
-5843.505690,7793.902068,7.500000,7.500000
-5828.301299,7850.041357,7.500000,7.500000
-5818.681318,7907.142871,7.500000,7.500000
-5814.220512,7965.133340,7.500000,7.500000
-5809.759707,8023.123809,7.500000,7.500000
-5812.848219,8081.102734,7.500000,7.500000
-5817.486343,8139.079290,7.500000,7.500000
-5822.124468,8197.055846,7.500000,7.500000
-5827.767715,8254.928822,7.500000,7.500000
-5835.050744,8312.632815,7.500000,7.500000
-5843.289075,8370.202684,7.500000,7.500000
-5852.177517,8427.681279,7.500000,7.500000
-5861.076124,8485.158301,7.500000,7.500000
-5869.975767,8542.635163,7.500000,7.500000
-5878.964612,8600.097875,7.500000,7.500000
-5888.287558,8657.507595,7.500000,7.500000
-5897.569592,8714.923873,7.500000,7.500000
-5906.655705,8772.371552,7.500000,7.500000
-5915.741817,8829.819231,7.500000,7.500000
-5924.827930,8887.266910,7.500000,7.500000
-5931.174172,8945.060703,7.500000,7.500000
-5936.659674,9002.963229,7.500000,7.500000
-5942.145177,9060.865755,7.500000,7.500000
-5945.521266,9118.887742,7.500000,7.500000
-5946.608213,9177.039370,7.500000,7.500000
-5945.111042,9235.149501,7.500000,7.500000
-5942.157479,9293.236244,7.500000,7.500000
-5939.203916,9351.322987,7.500000,7.500000
-5933.011062,9409.091074,7.500000,7.500000
-5924.589284,9466.639896,7.500000,7.500000
-5913.417751,9523.636126,7.500000,7.500000
-5898.953483,9579.970646,7.500000,7.500000
-5884.489214,9636.305167,7.500000,7.500000
-5862.632756,9690.085964,7.500000,7.500000
-5839.239708,9743.335927,7.500000,7.500000
-5815.846661,9796.585890,7.500000,7.500000
-5789.071653,9848.116757,7.500000,7.500000
-5753.199270,9893.618856,7.500000,7.500000
-5714.794554,9937.298039,7.500000,7.500000
-5676.389838,9980.977222,7.500000,7.500000
-5637.985122,10024.656406,7.500000,7.500000
-5599.580406,10068.335589,7.500000,7.500000
-5561.175691,10112.014773,7.500000,7.500000
-5518.369067,10151.121664,7.500000,7.500000
-5473.263578,10187.840706,7.500000,7.500000
-5428.158088,10224.559748,7.500000,7.500000
-5383.052598,10261.278790,7.500000,7.500000
-5337.620603,10297.581184,7.500000,7.500000
-5291.182688,10332.599940,7.500000,7.500000
-5244.744772,10367.618696,7.500000,7.500000
-5198.306857,10402.637452,7.500000,7.500000
-5151.477755,10437.116620,7.500000,7.500000
-5103.754312,10470.362165,7.500000,7.500000
-5056.030869,10503.607709,7.500000,7.500000
