# x_m,y_m,w_tr_right_m,w_tr_left_m
-3558.978366,3617.904694,7.500000,7.500000
-3606.090606,3623.278239,7.500000,7.500000
-3653.202845,3628.651783,7.500000,7.500000
-3700.315085,3634.025328,7.500000,7.500000
-3747.427325,3639.398873,7.500000,7.500000
-3794.640317,3643.000000,7.500000,7.500000
-3842.058016,3643.000000,7.500000,7.500000
-3889.475714,3643.000000,7.500000,7.500000
-3936.893412,3643.000000,7.500000,7.500000
-3984.040102,3638.696079,7.500000,7.500000
-4031.083269,3632.748092,7.500000,7.500000
-4078.126436,3626.800106,7.500000,7.500000
-4125.140981,3620.703345,7.500000,7.500000
-4171.032896,3608.771447,7.500000,7.500000
-4216.924812,3596.839549,7.500000,7.500000
-4262.816727,3584.907651,7.500000,7.500000
-4307.008099,3567.978861,7.500000,7.500000
-4350.651548,3549.440051,7.500000,7.500000
-4393.694920,3529.757674,7.500000,7.500000
-4433.748320,3504.377302,7.500000,7.500000
-4473.801720,3478.996930,7.500000,7.500000
-4511.194465,3450.026989,7.500000,7.500000
-4547.126117,3419.085844,7.500000,7.500000
-4578.721770,3384.012732,7.500000,7.500000
-4607.896498,3346.632612,7.500000,7.500000
-4637.071226,3309.252492,7.500000,7.500000
-4666.245954,3271.872372,7.500000,7.500000
-4692.800044,3232.935491,7.500000,7.500000
-4711.671625,3189.434898,7.500000,7.500000
-4730.543206,3145.934306,7.500000,7.500000
-4748.322316,3102.078326,7.500000,7.500000
-4758.656226,3055.800379,7.500000,7.500000
-4768.990137,3009.522432,7.500000,7.500000
-4773.553008,2962.363899,7.500000,7.500000
-4777.490834,2915.109993,7.500000,7.500000
-4781.428659,2867.856087,7.500000,7.500000
-4785.366485,2820.602181,7.500000,7.500000
-4783.198324,2773.309593,7.500000,7.500000
-4779.859500,2726.009590,7.500000,7.500000
-4776.520677,2678.709586,7.500000,7.500000
-4771.737394,2631.603168,7.500000,7.500000
-4762.503794,2585.093183,7.500000,7.500000
-4753.270194,2538.583198,7.500000,7.500000
-4742.957862,2492.328535,7.500000,7.500000
-4730.363069,2446.614103,7.500000,7.500000
-4717.147721,2401.096809,7.500000,7.500000
-4701.050803,2356.494933,7.500000,7.500000
-4684.953885,2311.893057,7.500000,7.500000
-4667.915845,2267.690857,7.500000,7.500000
-4646.999004,2225.135905,7.500000,7.500000
-4626.082164,2182.580954,7.500000,7.500000
-4604.034395,2140.627527,7.500000,7.500000
-4580.439987,2099.496735,7.500000,7.500000
-4556.845580,2058.365943,7.500000,7.500000
-4532.881917,2017.454817,7.500000,7.500000
-4507.996568,1977.091994,7.500000,7.500000
-4483.111218,1936.729171,7.500000,7.500000
-4458.225869,1896.366348,7.500000,7.500000
-4433.279668,1856.041107,7.500000,7.500000
-4408.332909,1815.716209,7.500000,7.500000
