# x_m,y_m,w_tr_right_m,w_tr_left_m
1638.420722,3237.904240,7.500000,7.500000
1667.811296,3186.029475,7.500000,7.500000
1698.951144,3134.960123,7.500000,7.500000
1732.875588,3085.838549,7.500000,7.500000
1770.169145,3039.073611,7.500000,7.500000
1809.039336,2993.625089,7.500000,7.500000
1848.398694,2948.584999,7.500000,7.500000
1888.207146,2903.950982,7.500000,7.500000
1929.913639,2861.086361,7.500000,7.500000
1972.208844,2818.791156,7.500000,7.500000
2015.387330,2777.429257,7.500000,7.500000
2059.946134,2737.525850,7.500000,7.500000
2107.245243,2700.944564,7.500000,7.500000
2154.894920,2664.788277,7.500000,7.500000
2202.544596,2628.631990,7.500000,7.500000
2250.194273,2592.475702,7.500000,7.500000
2299.691050,2558.955385,7.500000,7.500000
2349.941303,2526.510340,7.500000,7.500000
2400.191555,2494.065295,7.500000,7.500000
2450.441807,2461.620250,7.500000,7.500000
2500.692060,2429.175205,7.500000,7.500000
2552.555485,2399.465695,7.500000,7.500000
2605.266473,2371.193437,7.500000,7.500000
2657.977461,2342.921180,7.500000,7.500000
2710.688449,2314.648923,7.500000,7.500000
2764.320641,2288.254768,7.500000,7.500000
2818.943388,2263.880101,7.500000,7.500000
2873.566134,2239.505435,7.500000,7.500000
2928.267180,2215.317168,7.500000,7.500000
2983.910947,2193.373148,7.500000,7.500000
3040.212216,2173.197672,7.500000,7.500000
3096.677129,2153.462363,7.500000,7.500000
3153.142041,2133.727054,7.500000,7.500000
3209.726367,2114.358072,7.500000,7.500000
3266.974674,2097.026016,7.500000,7.500000
3324.433108,2080.461561,7.500000,7.500000
3382.527189,2066.219141,7.500000,7.500000
3440.621270,2051.976721,7.500000,7.500000
3499.029480,2039.141345,7.500000,7.500000
3557.664830,2027.323368,7.500000,7.500000
3616.503724,2016.671047,7.500000,7.500000
3675.674266,2007.918008,7.500000,7.500000
3734.844809,1999.164969,7.500000,7.500000
3794.261687,1992.610572,7.500000,7.500000
3853.902183,1988.052062,7.500000,7.500000
3913.542679,1983.493553,7.500000,7.500000
3973.315688,1981.447116,7.500000,7.500000
4033.104785,1979.705686,7.500000,7.500000
4092.893883,1977.964256,7.500000,7.500000
4152.692720,1977.290138,7.500000,7.500000
4212.503640,1977.940257,7.500000,7.500000
4272.314560,1978.590376,7.500000,7.500000
4332.112485,1979.795413,7.500000,7.500000
4391.888278,1981.945622,7.500000,7.500000
4451.656531,1984.222038,7.500000,7.500000
4511.263141,1989.204083,7.500000,7.500000
4570.869752,1994.186129,7.500000,7.500000
4630.476362,1999.168174,7.500000,7.500000
4690.082973,2004.150219,7.500000,7.500000
4749.689583,2009.132264,7.500000,7.500000
4809.213388,2014.941562,7.500000,7.500000
4868.624880,2021.872903,7.500000,7.500000
4928.036371,2028.804243,7.500000,7.500000
4987.452118,2035.698855,7.500000,7.500000
5046.874393,2042.537133,7.500000,7.500000
5106.296668,2049.375410,7.500000,7.500000
5165.718943,2056.213688,7.500000,7.500000
5225.143146,2063.035073,7.500000,7.500000
5284.577955,2069.763542,7.500000,7.500000
5344.012764,2076.492011,7.500000,7.500000
5403.429098,2083.379683,7.500000,7.500000
5462.825309,2090.440771,7.500000,7.500000
5522.220291,2097.512086,7.500000,7.500000
5581.599219,2104.717060,7.500000,7.500000
5640.978148,2111.922035,7.500000,7.500000
5700.357076,2119.127009,7.500000,7.500000
5759.736126,2126.330983,7.500000,7.500000
5819.117686,2133.514236,7.500000,7.500000
5878.499246,2140.697489,7.500000,7.500000
5937.678092,2149.388358,7.500000,7.500000
5996.848026,2158.145508,7.500000,7.500000
6056.017961,2166.902658,7.500000,7.500000
6115.187895,2175.659808,7.500000,7.500000
6174.431453,2183.898099,7.500000,7.500000
6233.701862,2191.947166,7.500000,7.500000
6292.972270,2199.996234,7.500000,7.500000
6352.242678,2208.045302,7.500000,7.500000
6411.513087,2216.094370,7.500000,7.500000
6470.927355,2222.179970,7.500000,7.500000
6530.737990,2222.855797,7.500000,7.500000
